fecha,MIN(dp.precio),AVG(dp.precio),MAX(dp.precio),AVG(wd.vel_km_h),MAX(wd.racha_max_km_h)
2016-05-11,14.29,28.656363487243652,39.48,9,63
2016-05-12,12.5,23.78333346048991,31.69,6.552000093460083,29.88
2016-05-13,10.25,18.922500093777973,27,10.799999952316284,48.96
2016-05-14,6.69,10.76416673262914,16.79,9.270000040531158,42.84
2016-05-15,4,10.381249944368998,24,8.910000085830688,34.92
2016-05-16,15.57,23.56750027338664,32.41,7.740000009536743,39.96
2016-05-17,21.72,32.25708293914795,38.41,9.990000009536743,38.88
2016-05-18,22.92,31.609583457310993,39.48,6.930000126361847,51.84
2016-05-19,21.85,31.28458309173584,39,8.280000030994415,43.92
2016-05-20,22.05,31.40416646003723,35.27,9.990000009536743,39.96
2016-05-21,11.19,20.090000073115032,27,10.079999923706055,46.08
2016-05-22,2.3,9.42291663090388,27.9,11.25,70.92
2016-05-23,17.02,30.609166781107586,39.15,9.900000095367432,47.16
2016-05-24,25.81,32.06416654586792,37.09,7.200000047683716,47.88
2016-05-25,26.11,34.680833180745445,41.01,8.460000038146973,46.08
2016-05-26,35.27,36.424582640329994,38.44,9.269999980926514,42.84
2016-05-27,30.46,36.02999973297119,40.2,8.27999997138977,45
2016-05-28,17.86,23.75291673342387,29.4,12.059999942779541,87.12
2016-05-29,5.48,12.682500004768372,35.81,13.410000085830688,65.16
2016-05-30,27.25,35.31875022252401,40.09,10.620000123977661,51.12
2016-05-31,31.9,37.604166428248085,42.01,11.700000047683716,34.92
2016-06-01,27.09,37.42041635513306,41.83,16.46999979019165,66.96
2016-06-02,35.01,39.86499945322672,42.72,11.44799976348877,84.96
2016-06-03,35.01,40.56458298365275,44.5,9.72000002861023,48.96
2016-06-04,36.69,39.72333288192749,43.36,12.384000015258788,41.04
2016-06-05,37.59,39.74749946594238,45.5,9.629999935626984,56.88
2016-06-06,41.02,44.36749951044718,47.43,8.27999997138977,41.04
2016-06-07,42.83,45.89999977747599,49.98,9.576000022888184,42.12
2016-06-08,35.69,42.52999989191691,49.98,13.392000007629395,38.88
2016-06-09,33.96,41.46333312988281,49,7.992000007629395,50.04
2016-06-10,39,43.00999959309896,47,8.279999947547912,56.16
2016-06-11,33.39,39.09772699529474,46.5,9.990000009536743,56.88
2016-06-12,27.92,36.772499322891235,49,6.263999962806702,32.04
2016-06-13,30.31,35.956249475479126,45.93,15.03000020980835,60.12
2016-06-14,30.51,36.94458293914795,42.36,13.5,59.04
2016-06-15,22.64,31.582916577657063,38.79,15.71999994913737,64.08
2016-06-16,25.69,36.31833291053772,48.03,13.53600025177002,65.88
2016-06-17,41.5,44.03833293914795,45.46,10.799999809265136,56.88
2016-06-18,27.51,35.320416609446205,44.5,12.88799991607666,54
2016-06-19,25.59,30.166666587193806,44,11.160000038146972,38.88
2016-06-20,31.39,41.21333281199137,48,12.168000030517579,42.12
2016-06-21,39.19,41.93541638056437,44.69,12.329999923706055,42.12
2016-06-22,33.16,38.436666329701744,42.8,12.239999961853027,52.92
2016-06-23,31.39,38.772083361943565,42.19,8.819999933242798,42.12
2016-06-24,32.49,37.81374979019165,43.59,11.519999885559082,50.04
2016-06-25,29,34.83333317438761,41.19,13.391999816894531,56.88
2016-06-26,16,24.798750082651775,41.1,16.272000122070313,56.88
2016-06-27,26.8,37.62666606903076,44.36,13.247999954223634,48.96
2016-06-28,37.69,43.12291653951009,46.5,10.58400001525879,42.12
2016-06-29,40.25,45.486666679382324,48.06,10.439999961853028,74.88
2016-06-30,41.41,45.44666655858358,49.88,9.792000007629394,72
2016-07-01,36.06,43.308749993642174,48.69,21.023999977111817,81
2016-07-02,31.92,39.32124948501587,47.1,17.35200023651123,133.92
2016-07-03,25.29,33.823749701182045,47.46,8.423999977111816,96.84
2016-07-04,31.67,40.70166691144308,47.12,14.4,63
2016-07-05,36,41.99374977747599,45.94,7.740000009536743,77.04
2016-07-06,35.91,41.88708305358887,45,9.269999980926514,42.12
2016-07-07,39.9,43.27999989191691,44.68,7.560000038146972,42.12
2016-07-08,37.49,42.22333335876465,44.19,10.871999931335449,42.84
2016-07-09,37.16,41.36041593551636,45.41,10.152000045776367,47.88
2016-07-10,35,39.14541673660278,50.25,7.271999931335449,42.12
2016-07-11,33.52,36.95000076293945,42,12.6,70.92
2016-07-12,34.6,41.223181464455344,48,4.680000066757202,24.12
2016-07-13,31.39,38.37291622161865,44.5,13.463999938964843,60.12
2016-07-14,28,36.98874990145365,42.69,13.463999938964843,51.12
2016-07-15,28.1,38.64624961217245,44.1,12.815999984741211,45
2016-07-16,31.8,39.469999392827354,43.19,12.239999961853027,41.04
2016-07-17,33.32,39.991249561309814,48.25,9.144000053405762,39.96
2016-07-18,33.04,41.95333242416382,47.26,11.160000038146972,42.12
2016-07-19,34.44,41.169166564941406,45,8.423999977111816,51.84
2016-07-20,33.94,41.69874986012777,46.1,8.92800006866455,69.12
2016-07-21,38.19,44.1787494023641,50,10.51200008392334,47.88
2016-07-22,33.17,40.1983331044515,45.69,10.944000053405762,50.04
2016-07-23,31.11,39.24624991416931,45,13.823999977111816,47.88
2016-07-24,29.94,37.59125018119812,46.67,13.463999938964843,56.16
2016-07-25,31.69,40.27874970436096,46.33,12.239999961853027,47.16
2016-07-26,33.52,40.81249984105428,45.89,14.543999862670898,48.96
2016-07-27,32.19,41.658749421437584,46.69,14.4,52.92
2016-07-28,33.52,42.41958316167196,46.67,12.960000038146973,51.12
2016-07-29,36.5,43.77249972025553,47,11.592000007629395,43.92
2016-07-30,35.52,41.1358331044515,47.89,12.815999984741211,56.88
2016-07-31,33.99,36.28083356221517,47.12,9.539999961853027,54
2016-08-01,34.59,43.12041632334391,48,10.58400001525879,78.12
2016-08-02,35.52,42.59833319981893,47.01,16.415999984741212,66.96
2016-08-03,37.63,44.90624952316284,48.95,14.040000176429748,72
2016-08-04,38.52,43.25333293279012,47.89,14.832000160217286,65.88
2016-08-05,34.84,41.175833225250244,48.1,15.359999656677246,90
2016-08-06,34.34,38.90958325068156,45.17,8.730000019073486,41.04
2016-08-07,26.49,32.74666635195414,45.2,8.784000015258789,38.16
2016-08-08,30,42.16874957084656,48.34,13.319999885559081,50.04
2016-08-09,32.5,39.83291641871134,45.1,10.58400001525879,47.16
2016-08-10,25.97,35.825000047683716,47.2,9.576000022888184,46.08
2016-08-11,27.4,31.169999440511067,35.42,14.975999641418458,66.96
2016-08-12,34,42.48136312311346,45.28,8.568000030517577,43.92
2016-08-13,35.85,41.42874924341837,45,8.92800006866455,42.12
2016-08-14,34,38.84874947865804,47.03,10.439999961853028,46.08
2016-08-15,34.49,41.28166627883911,47.89,9.792000007629394,47.88
2016-08-16,41.7,44.86124960581461,48.95,7.631999969482422,79.92
2016-08-17,40,43.475000063578285,47.1,7.704000091552734,34.92
2016-08-18,37.92,43.56124973297119,47.62,10.8,43.92
2016-08-19,37.63,42.212916215260826,46.1,9.144000053405762,42.84
2016-08-20,34.97,39.3945829073588,47.69,11.663999938964844,55.08
2016-08-21,31,37.027499755223594,47.69,11.447999954223633,38.88
2016-08-22,32.94,41.38124910990397,46.1,9.431999969482423,39.96
2016-08-23,35.69,41.35083293914795,45.19,10.079999923706055,39.96
2016-08-24,37.92,41.852916399637856,44.7,10.655999946594239,52.92
2016-08-25,36.33,41.45041640599569,45.09,9.431999969482423,43.92
2016-08-26,35.69,41.66916608810425,45.1,11.069999933242798,45
2016-08-27,36.79,41.37416648864746,45.19,6.75,38.88
2016-08-28,35.3,40.65958293279012,44.69,9.72000002861023,48.96
2016-08-29,33.79,41.518749396006264,46.19,13.230000019073486,56.88
2016-08-30,33.69,43.022499879201256,47.9,9.269999980926514,43.92
2016-08-31,38.76,43.85291608174642,46.69,11.25,45
2016-09-01,35.26,42.62083307902018,47.19,14.543999862670898,74.88
2016-09-02,42.65,45.58249934514364,47.5,22.176000022888182,104.04
2016-09-03,38.66,42.77166620890299,46.69,18.072000122070314,97.92
2016-09-04,36.85,41.57958300908407,48,10.439999961853028,51.12
2016-09-05,41.95,47.122499783833824,51.03,11.039999961853027,95.04
2016-09-06,45.35,48.16583267847697,52,8.190000057220459,65.88
2016-09-07,44,48.74583307902018,51.56,8.568000030517577,38.88
2016-09-08,37.69,44.486666202545166,47.89,16.055999755859375,78.12
2016-09-09,40,46.22166633605957,50.19,10.007999992370605,47.16
2016-09-10,38.74,42.87333297729492,47.7,8.730000019073486,38.88
2016-09-11,37.36,37.50999959309896,37.69,14.255999755859374,87.84
2016-09-12,35.7,44.2272725538774,50.65,7.8479999780654905,42.84
2016-09-13,35.44,42.97708320617676,49.65,8.190000057220459,97.92
2016-09-14,35.02,42.40833330154419,49,9,51.84
2016-09-15,35.34,43.66458288828532,49.69,6.930000066757202,43.92
2016-09-16,31.92,41.29875000317892,48.07,11.25,46.08
2016-09-17,32.75,39.825416564941406,48,11.807999992370606,47.88
2016-09-18,27.5,35.65999960899353,49.01,12.6,42.12
2016-09-19,32.2,41.90083328882853,48.03,9.215999984741211,42.12
2016-09-20,35.8,43.788749853769936,49.04,10.223999977111816,48.96
2016-09-21,38,45.65999984741211,49.71,7.560000038146972,38.88
2016-09-22,41.12,46.87458308537801,49.6,8.784000015258789,39.96
2016-09-23,38.81,46.60833295186361,50.69,9.215999984741211,50.04
2016-09-24,32.3,41.56625016530355,49.03,7.992000007629395,47.16
2016-09-25,33.35,37.93708276748657,49.03,10.8,47.88
2016-09-26,35.55,46.55374924341837,53.66,9.431999969482423,41.04
2016-09-27,35.2,44.058749516805015,50,8.460000038146973,38.88
2016-09-28,32,43.28166643778483,50.87,9.792000007629394,41.04
2016-09-29,32.6,43.5362499554952,52.48,8.207999992370606,41.04
2016-09-30,37.69,45.456249396006264,50.49,6.210000038146973,34.92
2016-10-01,37.69,44.00958283742269,50.08,15.983999824523925,95.04
2016-10-02,37.9,43.76999934514364,54.69,19.439999771118163,82.08
2016-10-03,38.35,48.58833328882853,56.65,17.85599994659424,96.12
2016-10-04,46.76,52.54499991734823,55.99,14.615999984741212,105.84
2016-10-05,39.34,50.13124958674113,56.65,9.990000009536743,69.12
2016-10-06,46.99,52.35041666030884,57.54,10.440000057220459,55.08
2016-10-07,48.28,54.839999516805015,59.1,11.01599998474121,42.12
2016-10-08,42.69,48.552916526794434,54.49,14.4,65.16
2016-10-09,37.33,42.97333383560181,54.49,9.089999914169312,38.88
2016-10-10,39.19,53.735416412353516,65,8.207999992370606,33.12
2016-10-11,45.94,56.83916632334391,62.69,10.151999855041504,61.92
2016-10-12,44.78,47.28000005086263,50,4.589999973773956,30.96
2016-10-13,42.22,58.002272692593664,64,6.192000055313111,54
2016-10-14,42.41,54.85208304723104,63.38,7.2,42.12
2016-10-15,38.1,45.64333279927572,57.05,6.192000007629394,55.08
2016-10-16,38.06,45.61208359400431,63.01,5.7600000381469725,63
2016-10-17,47.5,59.319166819254555,69.88,4.3199999809265135,28.08
2016-10-18,43.27,57.577499866485596,64.73,8.423999977111816,34.92
2016-10-19,43.38,59.28625043233236,66.58,6.048000001907349,32.04
2016-10-20,46.34,59.65000009536743,66.11,10.368000030517578,42.84
2016-10-21,43.42,59.47000058492025,66.19,6.91200008392334,33.12
2016-10-22,41.21,52.21333281199137,63.05,4.824000000953674,59.04
2016-10-23,30,40.77749991416931,63.49,11.37599983215332,70.92
2016-10-24,33.2,54.59333356221517,66.11,8.92800006866455,52.92
2016-10-25,41.06,59.24249998728434,68.09,7.9920000553131105,42.84
2016-10-26,43.47,60.40833346048991,67,6.263999986648559,30.96
2016-10-27,39.66,56.479583422342934,65.2,6.4079999923706055,27
2016-10-28,42.91,56.61416641871134,66.11,6.7680000305175785,36
2016-10-29,44.76,53.61874961853027,65,6.192000055313111,33.84
2016-10-30,45.41,51.28458340962728,63.89,4.752000093460083,29.16
2016-10-31,45.43,53.81416654586792,63.89,6.984000015258789,32.04
2016-11-01,41.48,50.13250001271566,67.15,16.84799976348877,86.04
2016-11-02,46.65,61.33750136693319,72.51,13.968000030517578,70.92
2016-11-03,51.64,63.63833395640055,72.19,10.368000030517578,66.96
2016-11-04,48.23,61.28041664759318,67.69,11.376000022888183,66.96
2016-11-05,43.46,51.070833365122475,61.99,9.269999980926514,48.96
2016-11-06,29.82,44.63583366076151,68.18,9.990000009536743,43.92
2016-11-07,42.24,57.62916580835978,66.81,11.807999992370606,51.12
2016-11-08,43.23,54.96875,63.41,13.751999855041504,55.08
2016-11-09,35,52.275833447774254,65.49,9.576000022888184,39.96
2016-11-10,44.36,60.23333326975504,69.51,6.4079999923706055,38.16
2016-11-11,47.34,61.22916714350382,69.51,6.7680000305175785,42.84
2016-11-12,59.09,60.38999938964844,61.69,5.688000011444092,27
2016-11-13,44.44,52.343477829642914,66.57,9.431999969482423,51.12
2016-11-14,36.45,55.15916633605957,66.57,10.58400001525879,50.04
2016-11-15,43.71,59.49541695912679,68.69,5.5440000772476195,32.04
2016-11-16,49.12,63.70874993006388,71.8,7.848000001907349,37.08
2016-11-17,50.14,62.22666645050049,69.53,5.1120000839233395,27
2016-11-18,43.11,58.298750241597496,67.9,5.255999994277954,39.96
2016-11-19,45.34,53.2862499554952,63,8.784000015258789,64.08
2016-11-20,25,40.65625023841858,55,9,74.16
2016-11-21,10.88,44.1574999888738,67.49,5.832000041007996,77.04
2016-11-22,53.88,62.74875052769979,68.23,6.984000015258789,33.84
2016-11-23,43.19,57.45333321889242,66.9,11.376000213623048,69.84
2016-11-24,44.58,56.694583892822266,67.5,9,64.08
2016-11-25,42.49,55.57875029246012,67,7.2,45
2016-11-26,37.87,48.36791674296061,62.48,8.207999992370606,41.04
2016-11-27,42.66,51.168332735697426,67,7.776000022888184,41.04
2016-11-28,45.14,62.0816658337911,73.87,8.423999977111816,29.16
2016-11-29,55.82,65.375,71.71,7.4700000286102295,36
2016-11-30,44.4,57.29958359400431,68.55,10.259999990463257,48.96
2016-12-01,50.39,64.64458290735881,72.69,12.023999977111817,69.84
2016-12-02,55.23,66.42624966303508,71.61,17.78400001525879,66.96
2016-12-03,49.18,56.85000038146973,68.41,11.376000213623048,38.88
2016-12-04,35.2,48.3504163424174,64.99,14.399999809265136,73.08
2016-12-05,43.61,60.80583254496256,71.71,10.439999961853028,52.92
2016-12-06,51.97,64.09583314259847,72.88,9.809999942779541,42.12
2016-12-07,50.19,63.077083587646484,71.01,10.007999992370605,56.88
2016-12-08,44.06,54.259583155314125,68.02,10.079999923706055,42.84
2016-12-09,41.84,55.75208346048991,68.33,11.069999933242798,48.96
2016-12-10,44.75,57.76624997456869,68.56,5.544000101089478,45
2016-12-11,48.55,60.8454163869222,70,6.192000007629394,47.88
2016-12-12,48.5,65.03333393732707,74.11,6.7680000305175785,32.04
2016-12-13,64.99,66.86999893188477,68.75,4.590000033378601,36
2016-12-14,45.52,64.5043480914572,73.87,2.250000089406967,38.16
2016-12-15,51.68,66.92250076929729,73.91,7.200000047683716,41.04
2016-12-16,47.93,63.9195826848348,75.5,6.75,34.92
2016-12-17,44.2,55.63166650136312,69.28,11.97000002861023,55.08
2016-12-18,42.15,53.64625056584676,70.01,9.269999980926514,46.08
2016-12-19,44.45,64.44125016530354,73.49,9.180000066757202,39.96
2016-12-20,48.62,64.59583330154419,71.59,8.910000085830688,51.84
2016-12-21,47.12,64.64458354314168,75,8.910000085830688,47.88
2016-12-22,50.76,66.31083329518636,74.69,4.050000011920929,28.08
2016-12-23,50.29,65.0920836130778,70.53,4.1760000705719,29.16
2016-12-24,44.69,56.89250008265177,69.1,6.839999961853027,25.92
2016-12-25,39.11,49.65958293279012,70.11,5.184000015258789,25.92
2016-12-26,42.84,53.91749954223633,64.88,8.640000104904175,37.08
2016-12-27,43.42,61.927499771118164,72.89,6.390000104904175,27
2016-12-28,43.37,58.90000041325887,69.73,7.271999979019165,36
2016-12-29,40.99,58.43291632334391,70.1,6.479999971389771,32.04
2016-12-30,46.25,62.59208329518636,72.43,7.200000047683716,30.96
2016-12-31,46.22,58.947916666666664,71.02,6.768000078201294,29.88
2017-01-01,44.22,51.09083318710327,64.2,7.019999980926514,29.88
2017-01-02,44.99,60.201250076293945,73.2,9.360000038146973,70.92
2017-01-03,45,65.60583416620891,74.9,9.720000076293946,59.04
2017-01-04,51.36,66.28833373387654,73.69,12.816000032424927,60.12
2017-01-05,42.34,64.7770832379659,76.1,11.447999954223633,46.08
2017-01-06,46.74,64.62875080108643,75.1,8.639999961853027,42.12
2017-01-07,50.74,65.11249987284343,78.28,9.539999961853027,43.92
2017-01-08,47.89,59.98291635513306,75.52,9.863999938964843,48.96
2017-01-09,47.79,70.30124998092651,80.37,11.25,47.88
2017-01-10,49.19,65.67375024159749,75.15,4.950000047683716,24.84
2017-01-11,50.62,72.89041725794475,88.44,6.390000104904175,39.96
2017-01-12,56.58,75.28375069300334,88.01,10.979999780654907,68.04
2017-01-13,53.2,56.20000076293945,59.2,10.295999908447266,77.04
2017-01-14,50.01,64.5621737604556,81.79,11.519999980926514,51.12
2017-01-15,50,61.443333784739174,80,11.519999980926514,57.96
2017-01-16,40.98,68.47666724522908,83.92,15.929999828338623,68.04
2017-01-17,50.02,72.38958406448364,85.71,18.990000247955322,69.12
2017-01-18,57.29,78.83458344141643,92.6,10.43999981880188,54
2017-01-19,67.35,85.78874969482422,95.11,9.647999954223632,47.16
2017-01-20,67.1,87.99791622161865,98.69,7.560000002384186,39.96
2017-01-21,69.11,79.01249980926514,92.1,8.27999997138977,43.92
2017-01-22,60.1,72.07291666666667,92.12,9.504000091552735,43.92
2017-01-23,60.29,83.85041666030884,97.67,9.450000047683716,34.92
2017-01-24,69.09,87.9012508392334,99.1,9.719999849796295,55.08
2017-01-25,75.18,91.88333320617676,101.99,6.839999961853027,29.16
2017-01-26,77.5,87.88000043233235,97.2,6.7680000305175785,65.16
2017-01-27,60.49,75.92666673660278,91.25,8.27999997138977,61.92
2017-01-28,40.8,61.415416399637856,80,10.728000068664551,72
2017-01-29,43.84,62.29500023523966,80.04,8.784000062942505,46.08
2017-01-30,44.68,70.81250047683716,87.08,10.152000045776367,56.16
2017-01-31,50.18,73.2649998664856,90,5.832000017166138,56.88
2017-02-01,53.9,69.09083318710327,79.11,9.629999995231628,54
2017-02-02,31.05,49.015833059946694,61.23,8.460000097751617,86.04
2017-02-03,32.49,47.765416304270424,60,8.784000015258789,51.12
2017-02-04,31.89,44.2483336130778,61.23,11.807999992370606,65.88
2017-02-05,8,29.759999950726826,60.07,9,32.04
2017-02-06,30.4,49.66166647275289,64.69,7.128000068664551,72
2017-02-07,39.95,55.46083354949951,69.01,9.180000066757202,34.92
2017-02-08,36.01,55.42666673660278,72.6,8.730000019073486,52.92
2017-02-09,42.64,61.107083797454834,75.01,8.009999990463257,42.84
2017-02-10,45.6,64.46999979019165,77.52,9,41.04
2017-02-11,44.86,54.05250024795532,64.36,4.4100000858306885,36
2017-02-12,32.19,42.78374989827474,50.6,13.589999914169312,56.88
2017-02-13,39.58,40.8700008392334,42.16,7.650000095367432,48.96
2017-02-14,39.33,56.53869562563689,68.08,4.7700000405311584,38.88
2017-02-15,42.39,56.57875029246012,67.53,5.490000009536743,34.92
2017-02-16,41.73,57.24708318710327,69.62,6.4079999923706055,38.16
2017-02-17,45.13,59.558749993642174,66.77,6.4079999923706055,28.08
2017-02-18,44.64,54.121666272481285,61.94,5.328000068664551,41.04
2017-02-19,38.39,46.22791655858358,62.49,10.871999931335449,43.92
2017-02-20,36.4,52.74416637420654,66.26,7.415999984741211,41.04
2017-02-21,34.99,51.40625,61.23,9.144000053405762,38.88
2017-02-22,39.64,52.3766663869222,65.25,3.815999984741211,34.92
2017-02-23,45.13,55.15999968846639,59.6,7.776000022888184,42.12
2017-02-24,38.01,50.49833297729492,58.57,10.8,48.96
2017-02-25,41.5,50.107499758402504,58.19,7.560000038146972,38.16
2017-02-26,41.69,47.801666577657066,56.77,5.4,33.12
2017-02-27,34.92,44.40416638056437,53.1,13.968000030517578,61.92
2017-02-28,21.07,40.09208337465922,53.15,17.20800018310547,74.16
2017-03-01,38.6,48.57999976476034,55.4,6.768000078201294,42.84
2017-03-02,43.31,51.076666514078774,57.57,8.549999952316284,101.16
2017-03-03,33.81,40.667083422342934,48.51,12.384000205993653,88.92
2017-03-04,23.01,36.43166597684225,47.51,9.720000076293946,46.08
2017-03-05,12.4,28.80916655063629,40.19,10.8,43.92
2017-03-06,25.35,42.16166663169861,55.58,10.944000053405762,51.84
2017-03-07,35.86,48.37874952952067,61.05,10.259999990463257,41.04
2017-03-08,40.04,49.30958366394043,55.98,6.930000066757202,33.84
2017-03-09,44.04,49.462083180745445,53.49,7.019999980926514,33.12
2017-03-10,40.74,48.726249853769936,54.69,6.480000019073486,39.96
2017-03-11,38.59,46.00000015894572,50.4,5.940000057220459,33.12
2017-03-12,12,21.31166660785675,38.9,8.27999997138977,45
2017-03-13,12,32.66708322366079,49.51,17.207999992370606,88.92
2017-03-14,27.73,38.62624947230021,50.96,14.039999771118165,59.04
2017-03-15,28.71,44.03000005086263,52.8,9.792000007629394,42.84
2017-03-16,37.79,42.010000228881836,46.23,10.439999961853028,47.88
2017-03-17,40.05,46.399564991826594,50.53,8.423999977111816,38.88
2017-03-18,38.6,43.35708284378052,48.97,7.776000022888184,36
2017-03-19,36.4,44.494582653045654,50.85,9.576000022888184,37.08
2017-03-20,42.51,47.19541645050049,51.13,8.207999992370606,47.88
2017-03-21,36.89,45.77875026067098,52.15,10.58400001525879,39.96
2017-03-22,29.05,38.077916542689,48.47,12.311999893188476,75.96
2017-03-23,28.65,45.22208325068156,56.97,7.2,42.12
2017-03-24,48.12,51.99958324432373,55.31,8.855999946594238,47.16
2017-03-25,31.44,40.13541658719381,51.16,10.728000068664551,56.88
2017-03-26,27.25,35.33347793247389,44.2,12.6,95.04
2017-03-27,31.9,44.800833225250244,56.8,11.879999923706055,114.12
2017-03-28,42.28,48.4258337020874,52.69,9,43.92
2017-03-29,44.95,48.56708319981893,53.39,9.144000053405762,48.96
2017-03-30,36.72,45.461249669392906,51.53,9.288000106811523,65.88
2017-03-31,28.66,41.93999973932902,52.07,10.799999952316284,69.12
2017-04-01,24.83,31.859583298365276,40.73,9.576000022888184,38.88
2017-04-02,23.31,33.8216667175293,50.51,14.309999942779541,97.92
2017-04-03,36.01,48.50583283106486,54.02,11.01599998474121,77.04
2017-04-04,37.1,45.00874948501587,52.39,10.58400001525879,50.04
2017-04-05,29.87,38.44833302497864,48.1,8.639999961853027,46.08
2017-04-06,29.07,37.95750037829081,48.52,10.8,47.88
2017-04-07,31.57,45.20499928792318,53.53,12.240000009536743,45
2017-04-08,43.5,47.94208272298177,53.12,9.936000061035156,38.88
2017-04-09,34.01,43.104583422342934,52.2,7.019999980926514,32.04
2017-04-10,36.8,47.1012495358785,53.77,6.840000152587891,33.84
2017-04-11,39.71,47.902916431427,52.85,8.207999992370606,60.12
2017-04-12,45.61,51.85749991734823,55.58,7.289999961853027,33.12
2017-04-13,39.31,48.175833225250244,54.15,11.01599998474121,48.96
2017-04-14,35.72,45.295416831970215,52.44,7.2,38.88
2017-04-15,35.72,42.105417251586914,50.9,11.304000091552734,55.08
2017-04-16,35.51,40.34999974568685,46.95,8.639999961853027,34.92
2017-04-17,40.49,48.28545448996804,53.96,9.215999984741211,56.88
2017-04-18,35.89,43.10000022252401,51.04,9.647999954223632,46.08
2017-04-19,30.25,39.23916641871134,49.54,17.63999996185303,60.84
2017-04-20,31.89,40.461249351501465,52,14.4,57.96
2017-04-21,35.25,44.174583752950035,55,11.807999992370606,50.04
2017-04-22,38.05,46.22958358128866,54.86,8.568000030517577,38.88
2017-04-23,39.29,48.23875045776367,55.69,10.223999977111816,34.92
2017-04-24,44.99,53.72541666030884,58.8,8.136000061035157,38.88
2017-04-25,40.72,50.15083376566569,59.58,8.92800006866455,65.88
2017-04-26,38.01,47.27541637420654,55,12.168000030517579,72
2017-04-27,36.5,44.918749968210854,55.34,11.807999801635741,61.92
2017-04-28,34.51,48.01500002543131,54,10.8,43.92
2017-04-29,38.14,45.84458303451538,51.75,7.560000038146972,52.92
2017-04-30,2.3,16.903750042120617,36.31,12.600000190734864,73.08
2017-05-01,25.43,37.87833333015442,57.01,9,42.84
2017-05-02,48.72,51.730416774749756,55.8,22.140000343322754,99
2017-05-03,39.6,49.24583292007446,55,8.784000062942505,64.08
2017-05-04,37.64,48.35708363850912,53.4,9,47.16
2017-05-05,36.45,43.26291672388712,52.15,13.607999992370605,78.84
2017-05-06,34.73,41.11500024795532,57.15,12.384000015258788,59.04
2017-05-07,37.94,45.861249923706055,54.24,9.269999980926514,60.12
2017-05-08,37.92,48.59958299001058,56.42,14.47199993133545,51.84
2017-05-09,46.7,51.344583670298256,54.99,9.72000002861023,41.04
2017-05-10,40.65,47.24374961853027,53.69,6.210000038146973,41.04
2017-05-11,33.92,40.982499758402504,53.48,15.983999824523925,77.04
2017-05-12,36.76,43.106249491373696,53.39,4.7700000405311584,29.16
2017-05-13,37.47,42.56458330154419,53.46,10.944000053405762,63
2017-05-14,39.69,44.1283327738444,54.93,9.28799991607666,39.96
2017-05-15,40.14,49.10874923070272,55.03,8.352000045776368,46.08
2017-05-16,44.69,51.999166329701744,55.44,8.207999992370606,43.92
2017-05-17,42.01,45.746665954589844,50.54,7.560000038146972,61.92
2017-05-18,36.09,43.114545128562234,51.33,10.871999931335449,43.92
2017-05-19,39.58,46.36625019709269,52.52,11.01599998474121,51.84
2017-05-20,40.5,45.92375055948893,50.02,11.01599998474121,50.04
2017-05-21,32,40.27041641871134,52.69,8.568000030517577,54
2017-05-22,39.22,48.605833212534584,54.93,11.520000076293945,45
2017-05-23,40.14,46.353749910990395,51.9,11.592000007629395,42.12
2017-05-24,39.19,47.917499701182045,53.65,11.231999969482422,47.16
2017-05-25,47.57,53.065000216166176,55.89,7.992000007629395,41.04
2017-05-26,49.39,52.515000343322754,55.39,9.792000007629394,51.12
2017-05-27,38.58,47.68375031153361,54.9,11.519999885559082,60.12
2017-05-28,38.1,44.65583340326945,56.9,11.231999969482422,60.12
2017-05-29,45.27,52.35874970753988,55.69,8.27999997138977,45
2017-05-30,49.51,53.07499965031942,55.73,8.423999977111816,55.08
2017-05-31,47.91,53.68541653951009,56.3,6.984000015258789,54
2017-06-01,51.04,55.204583485921226,57.37,7.055999994277954,27
2017-06-02,48.69,52.74541680018107,56.89,18.00000023841858,60.84
2017-06-03,44.1,48.46916691462199,54,16.12799987792969,65.88
2017-06-04,37.47,42.865000089009605,51.88,8.784000015258789,33.84
2017-06-05,38.2,47.23499981562296,52.15,9.647999954223632,52.92
2017-06-06,38.95,47.26250012715658,52.15,11.592000007629395,51.84
2017-06-07,43.93,49.541249910990395,52.9,9.990000009536743,54
2017-06-08,41.24,48.11833333969116,51.49,14.4,56.88
2017-06-09,45.36,51.195833365122475,54.5,12.77999997138977,47.88
2017-06-10,43.93,49.36375013987223,52.99,10.52999997138977,45
2017-06-11,41.19,44.267083168029785,47.28,12.168000030517579,56.88
2017-06-12,39.36,48.89250008265177,54.03,5.040000021457672,29.88
2017-06-13,41.99,50.5254168510437,54.61,11.789999961853027,54
2017-06-14,49.97,53.78624979654948,56.29,9.450000047683716,38.88
2017-06-15,51.04,53.7095832824707,57.5,11.96999979019165,41.04
2017-06-16,43.1,51.02416626612345,55.3,9.539999961853027,46.08
2017-06-17,43.1,47.37666575113932,51.89,9.809999942779541,36
2017-06-18,43.54,50.399091026999734,59.05,8.730000019073486,41.04
2017-06-19,42.4,53.03291670481364,58.03,10.320000012715658,38.16
2017-06-20,47.61,54.21083323160807,58.03,9.600000063578287,50.04
2017-06-21,50.97,56.84041659037272,59.84,8.549999952316284,41.04
2017-06-22,49.93,55.986249923706055,59.99,7.320000012715657,45
2017-06-23,45.6,52.79749997456869,59.2,9.792000007629394,41.04
